educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,idade,mau,posse_de_imovel_Y,posse_de_veiculo_Y,possui_celular,possui_email,possui_fone,possui_fone_comercial,qt_pessoas_residencia,qtd_filhos,sexo_M,tempo_emprego,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
True,False,False,False,True,False,False,False,35.1945205479452,False,True,True,1,0,0,0,2.0,0,True,0.4493150684931506,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,35.1945205479452,False,True,True,1,0,0,0,2.0,0,True,0.4493150684931506,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,46.701369863013696,False,True,False,1,0,1,0,2.0,0,False,3.863013698630137,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,46.701369863013696,False,True,False,1,0,1,0,2.0,0,False,3.863013698630137,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,46.701369863013696,False,True,False,1,0,1,0,2.0,0,False,3.863013698630137,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,46.701369863013696,False,True,False,1,0,1,0,2.0,0,False,3.863013698630137,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,46.701369863013696,False,True,False,1,0,1,0,2.0,0,False,3.863013698630137,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,59.778082191780825,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,27.832876712328765,False,False,False,1,0,1,1,2.0,0,True,5.2,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.87397260273973,False,True,True,1,0,1,1,2.0,0,False,23.046575342465754,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,42.48219178082192,False,True,True,1,0,0,0,3.0,1,False,16.70958904109589,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,67.14246575342466,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,35.92876712328767,False,True,False,1,0,0,0,3.0,1,False,1.1123287671232878,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,62.16164383561644,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,62.16164383561644,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,52.31506849315068,False,True,True,1,0,0,0,2.0,0,True,17.375342465753423,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,40.11506849315069,False,True,False,1,0,0,0,3.0,1,False,0.9452054794520548,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,40.11506849315069,False,True,False,1,0,0,0,3.0,1,False,0.9452054794520548,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,False,40.11506849315069,False,True,False,1,0,0,0,3.0,1,False,0.9452054794520548,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,36.37260273972603,False,True,True,1,0,0,1,4.0,2,True,15.29041095890411,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,36.37260273972603,False,True,True,1,0,0,1,4.0,2,True,15.29041095890411,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,42.038356164383565,False,True,True,1,0,0,0,2.0,0,True,0.8602739726027397,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,42.038356164383565,False,True,True,1,0,0,0,2.0,0,True,0.8602739726027397,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,45.31780821917808,False,True,False,1,0,1,1,2.0,0,False,0.2794520547945205,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,45.31780821917808,False,True,False,1,0,1,1,2.0,0,False,0.2794520547945205,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,31.58630136986301,False,True,False,1,0,0,0,2.0,1,False,1.7835616438356163,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.895890410958906,False,True,False,1,0,0,0,2.0,0,False,24.8,False,False,False,True,False,False,False,True,False
False,False,False,True,True,False,False,False,43.895890410958906,False,True,False,1,0,0,0,2.0,0,False,24.8,False,False,False,True,False,False,False,True,False
False,False,False,True,True,False,False,False,43.895890410958906,False,True,False,1,0,0,0,2.0,0,False,24.8,False,False,False,True,False,False,False,True,False
False,False,False,True,True,False,False,False,43.895890410958906,False,True,False,1,0,0,0,2.0,0,False,24.8,False,False,False,True,False,False,False,True,False
False,False,False,True,True,False,False,False,43.895890410958906,False,True,False,1,0,0,0,2.0,0,False,24.8,False,False,False,True,False,False,False,True,False
False,False,False,True,False,False,False,True,42.44931506849315,False,True,True,1,0,0,0,1.0,0,False,11.791780821917808,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.21095890410959,False,True,True,1,0,0,1,4.0,2,True,10.789041095890411,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.21095890410959,False,True,True,1,0,0,1,4.0,2,True,10.789041095890411,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.21095890410959,False,True,True,1,0,0,1,4.0,2,True,10.789041095890411,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.21095890410959,False,True,True,1,0,0,1,4.0,2,True,10.789041095890411,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,40.21095890410959,False,True,True,1,0,0,1,4.0,2,True,10.789041095890411,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,31.671232876712327,False,True,False,1,0,0,1,4.0,2,False,1.2794520547945205,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,31.671232876712327,False,True,False,1,0,0,1,4.0,2,False,1.2794520547945205,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,31.671232876712327,False,True,False,1,0,0,1,4.0,2,False,1.2794520547945205,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,31.671232876712327,False,True,False,1,0,0,1,4.0,2,False,1.2794520547945205,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,31.671232876712327,False,True,False,1,0,0,1,4.0,2,False,1.2794520547945205,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,31.671232876712327,False,True,False,1,0,0,1,4.0,2,False,1.2794520547945205,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,36.09315068493151,False,True,True,1,0,0,0,4.0,2,True,6.786301369863014,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,49.59178082191781,False,True,True,1,0,0,0,2.0,0,True,4.947945205479452,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,49.59178082191781,False,True,True,1,0,0,0,2.0,0,True,4.947945205479452,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,46.36438356164384,False,True,True,1,0,0,0,3.0,1,True,6.950684931506849,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,46.36438356164384,False,True,True,1,0,0,0,3.0,1,True,6.950684931506849,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,46.36438356164384,False,True,True,1,0,0,0,3.0,1,True,6.950684931506849,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,False,46.36438356164384,False,True,True,1,0,0,0,3.0,1,True,6.950684931506849,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,49.23013698630137,False,True,False,1,0,0,0,2.0,0,False,9.789041095890411,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,49.23013698630137,False,True,False,1,0,0,0,2.0,0,False,9.789041095890411,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,49.23013698630137,False,True,False,1,0,0,0,2.0,0,False,9.789041095890411,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,49.23013698630137,False,True,False,1,0,0,0,2.0,0,False,9.789041095890411,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,False,True,60.5013698630137,False,True,True,1,0,1,0,1.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,False,False,False,True,60.5013698630137,False,True,True,1,0,1,0,1.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,56.013698630136986,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,56.013698630136986,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,56.013698630136986,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,39.78630136986301,True,True,True,1,0,0,1,1.0,0,True,2.364383561643836,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,True,False,39.78630136986301,True,True,True,1,0,0,1,1.0,0,True,2.364383561643836,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,44.55616438356165,False,True,True,1,0,1,0,2.0,0,False,0.8602739726027397,False,False,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,38.32054794520548,False,False,False,1,1,0,0,2.0,1,False,2.698630136986301,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,52.45753424657534,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,40.08767123287672,False,False,True,1,0,0,0,2.0,0,True,1.1972602739726028,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,48.77534246575343,False,False,False,1,0,0,0,2.0,0,False,29.484931506849318,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,48.77534246575343,False,False,False,1,0,0,0,2.0,0,False,29.484931506849318,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,48.77534246575343,False,False,False,1,0,0,0,2.0,0,False,29.484931506849318,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,48.77534246575343,False,False,False,1,0,0,0,2.0,0,False,29.484931506849318,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,50.09041095890411,False,True,True,1,0,0,0,2.0,0,False,3.0493150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,50.09041095890411,False,True,True,1,0,0,0,2.0,0,False,3.0493150684931507,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,50.09041095890411,False,True,True,1,0,0,0,2.0,0,False,3.0493150684931507,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,30.136986301369863,False,False,False,1,0,0,1,2.0,0,False,2.213698630136986,False,False,False,True,False,True,False,False,False
True,False,False,False,True,False,False,False,34.14520547945205,False,True,True,1,0,1,0,4.0,2,False,4.468493150684932,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,57.44383561643836,True,True,False,1,0,1,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,57.44383561643836,False,True,False,1,0,1,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,57.44383561643836,False,True,False,1,0,1,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.32054794520548,False,True,False,1,0,0,0,3.0,1,False,1.547945205479452,False,False,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,40.41917808219178,False,True,False,1,0,0,0,1.0,0,True,5.383561643835616,False,False,False,True,True,False,False,False,False
True,False,False,False,False,False,True,False,40.41917808219178,False,True,False,1,0,0,0,1.0,0,True,5.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,51.52328767123288,False,True,True,1,0,0,0,2.0,0,True,3.2986301369863016,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,51.52328767123288,False,True,True,1,0,0,0,2.0,0,True,3.2986301369863016,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.86027397260274,False,True,False,1,0,0,0,2.0,0,True,5.717808219178083,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.86027397260274,False,True,False,1,0,0,0,2.0,0,True,5.717808219178083,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.86027397260274,False,True,False,1,0,0,0,2.0,0,True,5.717808219178083,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.86027397260274,False,True,False,1,0,0,0,2.0,0,True,5.717808219178083,False,False,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,41.74520547945205,False,True,False,1,0,0,0,2.0,0,True,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,30.50958904109589,False,False,True,1,0,1,0,1.0,0,True,9.553424657534247,False,False,False,True,False,False,False,False,True
False,False,False,True,False,False,True,False,30.50958904109589,False,False,True,1,0,1,0,1.0,0,True,9.553424657534247,False,False,False,True,False,False,False,False,True
False,True,False,False,True,False,False,False,27.153424657534245,False,False,False,1,0,0,0,3.0,1,False,7.301369863013699,False,False,False,True,False,False,False,False,True
False,True,False,False,True,False,False,False,27.153424657534245,False,False,False,1,0,0,0,3.0,1,False,7.301369863013699,False,False,False,True,False,False,False,False,True
False,False,False,True,False,False,True,False,35.58082191780822,False,True,True,1,0,0,0,2.0,1,False,6.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,35.58082191780822,False,True,True,1,0,0,0,2.0,1,False,6.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,35.58082191780822,False,True,True,1,0,0,0,2.0,1,False,6.383561643835616,False,False,False,True,True,False,False,False,False
True,False,False,False,True,False,False,False,42.87123287671233,False,True,False,1,1,0,1,4.0,2,False,11.389041095890413,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,42.87123287671233,False,True,False,1,1,0,1,4.0,2,False,11.389041095890413,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,38.367123287671234,False,True,True,1,0,0,0,3.0,1,False,0.8,False,True,False,False,True,False,False,False,False
True,False,False,False,True,False,False,False,38.367123287671234,False,True,True,1,0,0,0,3.0,1,False,0.8,False,True,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,49.013698630136986,False,True,True,1,0,0,0,2.0,0,True,0.547945205479452,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,64.08219178082192,False,True,True,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,False,False,False,True,29.813698630136987,False,True,True,1,0,1,1,3.0,2,False,11.304109589041095,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,58.824657534246576,False,False,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,58.824657534246576,False,False,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,58.824657534246576,False,False,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,58.824657534246576,False,False,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,35.676712328767124,False,True,True,1,0,0,0,4.0,2,True,4.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,35.676712328767124,False,True,True,1,0,0,0,4.0,2,True,4.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,35.676712328767124,False,True,True,1,0,0,0,4.0,2,True,4.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,35.676712328767124,False,True,True,1,0,0,0,4.0,2,True,4.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,35.676712328767124,False,True,True,1,0,0,0,4.0,2,True,4.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,35.676712328767124,False,True,True,1,0,0,0,4.0,2,True,4.383561643835616,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,37.24109589041096,False,True,False,1,0,0,0,2.0,1,False,4.635616438356164,False,False,False,True,False,False,True,False,False
False,False,False,True,False,False,True,False,37.24109589041096,False,True,False,1,0,0,0,2.0,1,False,4.635616438356164,False,False,False,True,False,False,True,False,False
False,False,False,True,True,False,False,False,61.72602739726028,False,True,False,1,0,1,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,35.71780821917808,False,True,False,1,0,0,0,4.0,2,True,0.547945205479452,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,35.71780821917808,False,True,False,1,0,0,0,4.0,2,True,0.547945205479452,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,68.90958904109588,False,True,True,1,0,0,0,2.0,0,True,-1000.6657534246576,True,False,False,False,False,False,True,False,False
False,False,False,True,True,False,False,False,68.90958904109588,False,True,True,1,0,0,0,2.0,0,True,-1000.6657534246576,True,False,False,False,False,False,True,False,False
False,False,False,True,True,False,False,False,49.72602739726028,False,True,False,1,0,0,0,3.0,1,False,4.964383561643835,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,43.75890410958904,False,True,False,1,0,0,0,2.0,0,True,2.8794520547945206,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.75890410958904,False,True,False,1,0,0,0,2.0,0,True,2.8794520547945206,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.75890410958904,False,True,False,1,0,0,0,2.0,0,True,2.8794520547945206,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,43.75890410958904,False,True,False,1,0,0,0,2.0,0,True,2.8794520547945206,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,61.18904109589041,False,True,False,1,0,0,0,2.0,0,False,40.57534246575342,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,61.18904109589041,False,True,False,1,0,0,0,2.0,0,False,40.57534246575342,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,61.18904109589041,False,True,False,1,0,0,0,2.0,0,False,40.57534246575342,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,61.18904109589041,False,True,False,1,0,0,0,2.0,0,False,40.57534246575342,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,61.18904109589041,False,True,False,1,0,0,0,2.0,0,False,40.57534246575342,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,61.18904109589041,False,True,False,1,0,0,0,2.0,0,False,40.57534246575342,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,55.345205479452055,False,True,True,1,0,1,1,2.0,0,True,1.632876712328767,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,38.21643835616438,False,True,True,1,0,0,0,4.0,2,True,8.301369863013699,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,47.85753424657534,False,True,False,1,0,0,0,6.0,4,False,20.30958904109589,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.85753424657534,False,True,False,1,0,0,0,6.0,4,False,20.30958904109589,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,47.85753424657534,False,True,False,1,0,0,0,6.0,4,False,20.30958904109589,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,61.12602739726027,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,False,False,False,True,False
False,False,False,True,False,False,True,False,58.71506849315068,False,True,False,1,0,0,0,1.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,True,False,True,False,False,False,52.10958904109589,False,False,False,1,0,0,0,2.0,0,False,0.6328767123287671,False,False,False,False,False,True,False,False,False
False,False,True,False,True,False,False,False,52.10958904109589,False,False,False,1,0,0,0,2.0,0,False,0.6328767123287671,False,False,False,False,False,True,False,False,False
False,False,False,True,True,False,False,False,45.11780821917808,False,True,True,1,0,1,1,4.0,2,True,9.052054794520547,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,45.11780821917808,False,True,True,1,0,1,1,4.0,2,True,9.052054794520547,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,45.11780821917808,False,True,True,1,0,1,1,4.0,2,True,9.052054794520547,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,45.11780821917808,False,True,True,1,0,1,1,4.0,2,True,9.052054794520547,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,45.11780821917808,False,True,True,1,0,1,1,4.0,2,True,9.052054794520547,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,45.11780821917808,False,True,True,1,0,1,1,4.0,2,True,9.052054794520547,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,45.11780821917808,False,True,True,1,0,1,1,4.0,2,True,9.052054794520547,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,62.06849315068493,True,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,62.06849315068493,True,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,62.06849315068493,True,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,55.0986301369863,False,True,False,1,0,0,0,2.0,0,False,28.19178082191781,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,55.0986301369863,False,True,False,1,0,0,0,2.0,0,False,28.19178082191781,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,55.0986301369863,False,True,False,1,0,0,0,2.0,0,False,28.19178082191781,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,55.0986301369863,False,True,False,1,0,0,0,2.0,0,False,28.19178082191781,False,False,False,True,True,False,False,False,False
False,False,False,True,False,False,True,False,28.32328767123288,False,False,False,1,0,1,0,1.0,0,False,1.5917808219178082,False,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,38.93698630136986,False,True,False,1,0,0,0,4.0,2,False,5.175342465753425,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,38.93698630136986,False,True,False,1,0,0,0,4.0,2,False,5.175342465753425,False,False,False,True,True,False,False,False,False
False,False,False,True,True,False,False,False,56.153424657534245,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,56.153424657534245,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,56.153424657534245,False,True,False,1,0,0,0,2.0,0,False,-1000.6657534246576,True,False,False,False,True,False,False,False,False
